Hashtags,Fecha,Texto,Usuario,Followers,Respuestas,Retweets,Likes,Citados,Vistas,Idioma
"['LaMañanera', '8M', '8DeMarzo', '8M2023', 'DíaDeLaMujer']",2023-03-08 17:09:41+00:00,"#LaMañanera | El presidente de México, Andrés Manuel López Obrador (@lopezobrador_), aseguró que colocaron vallas previo a la marcha del #8M para evitar que grupos de choque del partido @AccionNacional tomen el Palacio Nacional.

#8DeMarzo #8M2023 #DíaDeLaMujer https://t.co/XfrIsXxGiL",LaAudiencia_,1039,0,0,5,0,269.0,es
"['8M2023', '8Marzo', 'DiaInternacionalDeLaMujer']",2023-03-08 08:38:43+00:00,"Porque es su día y ella se merece lo mejor. Tú también puedes hacerlo, hoy ayúdala con sus tareas.

Feliz día de internacional de la mujer. #8M2023 #8Marzo #DiaInternacionalDeLaMujer https://t.co/Jn8w0cB7l2",Uilegal,2623,967,134,1114,273,252808.0,es
"['8M2023', 'DiaInternacionalDeLaMujer']",2023-03-10 00:39:27+00:00,Y a ti ¿Cuántas de estas frases te ha tocado escuchar? #8M2023 #DiaInternacionalDeLaMujer https://t.co/pVCyyGutW1,lachicadeuro,4635,2,4,27,0,2270.0,es
"['8M2023', 'IWD2023', 'DiaInternacionalDeLaMujer']",2023-03-08 06:11:52+00:00,"Suban una foto donde se sientan poderosas y hermosas.

Esta es la mía♥️ #8M2023 #IWD2023 #DiaInternacionalDeLaMujer https://t.co/YP9F0ttY2e",lachicadeuro,4635,152,75,3271,343,741221.0,es
"['8DeMarzo', 'IWD2023', 'WomenInUrology']",2023-03-08 03:57:46+00:00,"«While I may be the first woman in this office, I certainly won't be the last»

2 Nuevas Residentes Mujeres aceptadas en la que fue mi casa y donde tuve la oportunidad de comenzar este sueño 𝐔𝐑𝐎𝐋𝐎𝐆𝐈́𝐀 𝐔𝐌𝐀𝐄 𝟏𝟒💜✨ #8DeMarzo #IWD2023 #WomenInUrology https://t.co/BGnWa70VlM",lachicadeuro,4638,6,3,77,0,4822.0,es
['DiaInternacionalDeLaMujer'],2023-03-08 15:53:01+00:00,"En el #DiaInternacionalDeLaMujer pido por igualdad de oportunidades y para que todos unidos trabajemos por cerrar brechas de género en todos los aspectos. Igualmente, pido apoyo para todo liderazgo femenino especialmente en el deporte.",FALCAO,17124429,115,606,6077,184,307425.0,es
"['viñetas', 'comics', 'comic', 'comicespañol', 'historieta', 'chistes', 'humor', 'memes', 'entretenimiento', 'xd', 'uwu', 'amor', 'love', 'parejas', 'pareja', 'mujer', 'mujeres', '8M', 'Dia', 'diainternacionaldelamujer']",2023-03-08 20:25:39+00:00,"Tengan cuidado mushashos xD
PD: 👉SEGUIME PARA NO PERDERTE MIS NUEVOS DIBUJOS ;3 👌

#viñetas #comics #comic #comicespañol #historieta #chistes  #humor #memes #entretenimiento #xd #uwu #amor #love #parejas #pareja #mujer #mujeres #8M #Dia #diainternacionaldelamujer https://t.co/a58iAbajnV",mimundoalex,143207,65,581,9980,32,300372.0,es
"['APorMasFeminismo', '8M2023']",2023-03-09 16:38:06+00:00,"Las feministas han vuelto a llenar las calles de España de orgullo, derechos y diversidad. 
 #APorMasFeminismo #8M2023 

¡Viva la lucha de todas las mujeres! https://t.co/2xGTohqOr0",PODEMOS,1533006,5,228,556,9,15546.0,es
"['APorMasFeminismo', '8M2023']",2023-03-08 19:16:33+00:00,"""Es una mala noticia para las mujeres que el PSOE se haya dado de la mano con el PP para intentar volver al Código Penal de la violencia y la intimidación"".
 #APorMasFeminismo #8M2023 

🎥 @IreneMontero https://t.co/3dWxd2GiUe",PODEMOS,1532996,1,169,359,16,14311.0,es
"['APorMasFeminismo', '8M2023']",2023-03-08 19:11:58+00:00,"""El movimiento feminista es un movimiento transinclusivo. Vamos de la mano y las mujeres trans también están en la primera línea de la luchas por las conquistas de nuestros derechos"".
 #APorMasFeminismo #8M2023 

🎥 @IreneMontero https://t.co/VgQGp0UZHR",PODEMOS,1532996,8,300,858,189,276306.0,es
"['APorMasFeminismo', '8M2023']",2023-03-08 19:02:18+00:00,"""Somos más, no vamos a dar un paso atrás y vamos a seguir conquistando todos los derechos para todas las mujeres"".
 #APorMasFeminismo #8M2023

🎥 @IreneMontero https://t.co/0QyBSiNOXg",PODEMOS,1532996,19,635,1593,41,53196.0,es
"['APorMasFeminismo', '8M2023']",2023-03-08 14:38:17+00:00,"No lo decimos nosotras, lo dicen en países de todo el mundo: Las conquistas feministas en España son imparables. #APorMasFeminismo #8M2023 https://t.co/hucIN9SUW0",PODEMOS,1532997,10,530,1029,45,31414.0,es
"['APorMásFeminismo', '8M2023']",2023-03-08 13:15:00+00:00,"Para construir una sociedad feminista y acabar con el machismo, las mujeres lo tenemos claro: con educación en igualdad y educación sexual.

📽 @IreneMontero 👇 #APorMásFeminismo #8M2023 https://t.co/9hLzluwUhj",PODEMOS,1532997,3,93,230,8,13099.0,es
"['APorMásFeminismo', '8M2023']",2023-03-08 13:06:26+00:00,"""Si todas aprendiéramos a disfrutar de nuestro placer, a saber de consentimiento y a no tener miedo a vivir quien eres haría que muchos que se resisten a que haya educación sexual empezaran a perder privilegios"".

📽 @Pam_Angela_ #APorMásFeminismo #8M2023 https://t.co/Pa2Aj5CDpJ",PODEMOS,1532997,1,73,171,6,17108.0,es
"['APorMásFeminismo', '8M2023']",2023-03-08 11:16:38+00:00,"Nosotras defendemos España, ustedes solamente defienden el fascismo y la reacción. Este 8M somos más.

📽 @IreneMontero pone en su sitio a Vox.
#APorMásFeminismo #8M2023 https://t.co/nXPxDYN7ej",PODEMOS,1532997,5,238,469,17,15742.0,es
"['APorMásFeminismo', '8M2023']",2023-03-08 11:02:30+00:00,"""Tengo en este 8M una muy mala noticia para ustedes. Somos más, y vamos a inundar las calles de este país defendiendo la democracia, el feminismo y por lo tanto, a España frente a su reacción, frente a sus bulos y a sus mentiras"".

📽 @IreneMontero #APorMásFeminismo #8M2023 https://t.co/VhHsGeLvnM",PODEMOS,1532997,7,476,1120,21,27049.0,es
"['APorMásFeminismo', '8M2023']",2023-03-08 10:40:00+00:00,"Vox está más preocupado en defender a un puñado de privilegiados que se beneficia de que en España aún impere el machismo y la desigualdad.

📽@IreneMontero cristalina 👇 #APorMásFeminismo #8M2023 https://t.co/tWZTC7OcCS",PODEMOS,1532997,3,157,336,11,14250.0,es
"['APorMásFeminismo', '8M2023']",2023-03-08 10:22:41+00:00,"Que Vox pregunte cuándo ""vamos a devolver la presunción de inocencia a los hombres"" un día como hoy no es solo machista si no de una ignorancia profunda.

📽Esto de @IreneMontero 👇 #APorMásFeminismo #8M2023 https://t.co/lfuZ8yzuLG",PODEMOS,1532997,4,234,490,8,19553.0,es
"['APorMásFeminismo', '8M2023']",2023-03-08 09:58:51+00:00,"""Hoy las calles de este país se van a desbordar de ese feminismo en el que cabemos todas las mujeres"".

#APorMásFeminismo #8M2023 https://t.co/seWQJuHloe",PODEMOS,1532997,10,380,935,30,30766.0,es
"['APorMásFeminismo', '8M2023']",2023-03-08 08:44:49+00:00,"Hoy volvemos a salir a las calles junto a miles de mujeres para decir alto y claro que solo sí es sí.

Este 8M, toca estar más juntas que nunca para seguir conquistando derechos para todas las mujeres ✊💜

#APorMásFeminismo #8M2023",PODEMOS,1532997,0,109,188,5,8280.0,es
['8M2023'],2023-03-09 08:16:00+00:00,"“El enconamiento, la ruptura y la división de Podemos y el PSOE ha dejado en shock la discusión de los temas fundamentales de la agenda feminista”, escribe @Pevelasco tras el #8M2023 
https://t.co/pBCxF35Y96",jesusmarana,450321,0,6,17,2,3428.0,es
['8M2023'],2023-03-08 20:32:33+00:00,"Importante e ilusionante la cantidad de gente joven que llena la Gran Vía de Madrid, desde Cibeles a Plaza de España.
#8M2023 https://t.co/ZtiMWXvtzi",jesusmarana,450321,171,346,1552,14,39258.0,es
['8M2023'],2023-03-08 20:04:56+00:00,"Pues no cabe un alma en la Gran Vía de Madrid. El movimiento feminista sigue muy muy vivo, pese a quienes intentan dividir. #8M2023 https://t.co/iTbGquekVZ",jesusmarana,450321,625,697,3517,48,213967.0,es
['8M2023'],2023-03-08 08:38:00+00:00,"#8M2023 
Mujeres conversan sobre el 'sí es sí': ""Hemos conseguido algo muy importante, pero la polémica lo ha empañado"".
Por @SabelaRulinha 
https://t.co/f97VKhu5lJ",jesusmarana,450321,5,15,39,2,2641.0,es
['8M2023'],2023-03-07 08:40:00+00:00,"#8M2023 
Por qué sigue siendo más fácil contar a una amiga que te han violado que presentarse en comisaría.
Por @SabelaRulinha 
https://t.co/1wwdQnUCDM",jesusmarana,450322,6,36,101,6,6670.0,es
"['El8M', '8M2023']",2023-03-08 12:52:11+00:00,"RT como si no hubiera un mañana

Eres enorme @Olga_Allende_T 

#El8M
#8M2023 https://t.co/PU1pvhVoGr",pons_sabate,106277,3,254,319,9,17363.0,es
"['8M2023', 'LeyELA']",2023-03-08 10:18:50+00:00,"¿Las mujeres enfermas de ELA no tienen el mismo derecho a vivir que las mujeres ""sanas"" 
@IreneMontero? 

Lo digo porque a día de hoy ya hace 1 año que las maltratáis obligándolas a morir antes de tiempo.

#8M2023 
#LeyELA",pons_sabate,106277,21,269,986,3,22094.0,es
"['8M2023', 'LeyELA']",2023-03-08 10:05:00+00:00,"Hoy #8M2023 no pienso pedir perdón por ninguno de los tweets que estoy publicando.

Si alguien se siente ofendid@ que le den bien duro por donde amargan los pepinos.

Ya se me han hinchado los huevos de tal forma que me han explotado.

1er Aniversario del bloqueo de la #LeyELA",pons_sabate,106277,28,335,1748,0,73466.0,es
['8M2023'],2023-03-08 09:57:26+00:00,"Hoy #8M2023 es el día que siento más rabia, odio, impotencia y tristeza de mi vida.

Pero un año después sí que sé que decir:

ME DEFECO EN VUESTRA EXISTENCIA MALNACID@S.

CUANDO ARDÁIS EN EL INFIERNO DEJARÉIS DE REIROS Y HUMILLAR A LOS ENFERMOS DE ELA.

OS MALDIGO.",pons_sabate,106277,51,486,2144,10,215430.0,es
"['8M2023', 'LeyELA']",2023-03-08 09:12:59+00:00,"Hoy #8M2023 se cumple un año de la aprobación por unanimidad de la proposición de la #LeyELA en el Congreso.

En este año han muerto prematuramente 500 mujeres porque el Gobierno de España ha bloqueado 38 veces la tramitación para poder poner en vigor la Ley ELA.

ASESIN@S",pons_sabate,106277,4,173,448,4,13033.0,es
['LeyELA'],2023-03-08 10:28:51+00:00,"El Gobierno de España me hace pensar que el 8M del 2022 eligió esa fecha, sabiendo que bloquearían un año después de la aprobación por unanimidad de la proposición de la #LeyELA, y así los enfermos de ELA no podamos hacer ruido ya que toda la atención sería el Día de la mujer.",pons_sabate,106304,5,58,241,1,8805.0,es
['8M2023'],2023-03-09 17:48:14+00:00,"🟣Una vez acabada la manifestación #8M2023, desde la Comision 8M nos gustaría contaros algunas cosas 🔥

Sí, dentro hilo🧵 https://t.co/XT7ELUcTuU",FeminismosMad,28149,19,387,1457,23,243378.0,es
['8M2023'],2023-03-09 09:40:36+00:00,"🔥El feminismo es el grito necesario que lo está cambiando todo🔥

El #8M2023 la manifestación de todas y todes ha vuelto a demostrar que Madrid es feminista.

Y seguimos organizadas porque el 8M son todos los días. 

¡Gracias, gracias, gracias! Seguimos avanzando 💜 https://t.co/6DmZd4vsF1",FeminismosMad,28149,19,219,767,6,29931.0,es
['8M2023'],2023-03-08 20:43:19+00:00,"Abajo el patriarcado y sus violencias. 
Arriba el feminismo que va a vencer.

#8M2023 https://t.co/E22yUMVGa4",FeminismosMad,28150,4,60,170,1,5520.0,es
['8M2023'],2023-03-08 20:40:10+00:00,"Somos un tornado feminista. 
No hay vuelta atrás. 
Lo estamos cambiando todo. 

#8M2023 https://t.co/5NzpSHpBwL",FeminismosMad,28150,4,22,73,0,3820.0,es
['8M2023'],2023-03-08 20:15:03+00:00,El feminismo es esencial. Somos muchas y diversas #8M2023 https://t.co/uVfmMs0SN0,FeminismosMad,28150,1,28,82,0,3577.0,es
['8M2023'],2023-03-08 18:41:05+00:00,¡FEMINISTAS ANTIRRACISTAS! #8M2023 https://t.co/7KcIvZXFsY,FeminismosMad,28150,2,22,76,1,5200.0,es
['8M2023'],2023-03-08 18:27:06+00:00,"¡Arriba el feminismo que va a vencer! 

Un año más volvemos a llenar las calles de Madrid de rebeldía y alegría feminista.

Seguimos reivindicando un feminismo que lo está cambiando todo. Juntas, diversas y organizadas #8M2023 https://t.co/GjreWwJGAZ",FeminismosMad,28150,2,36,85,1,4449.0,es
['8M2023'],2023-03-08 18:17:53+00:00,"¡De noche o de día, desnudas o vestidas, en la casa o en la calle, RESPETEN NUESTRAS VIDAS! 💜 #8M2023 https://t.co/5vDyEaLbyG",FeminismosMad,28150,1,41,109,1,5909.0,es
['8M2023'],2023-03-08 09:34:49+00:00,"INSTRUCCIONES PARA EL #8M2023:
1. ¿Has quedado ya con alguien para ir juntas a la mani?
2. Ponte algo morada. Y pon también en tu balcón o terraza
3. Apréndete el himno feminista de este año.
4. A las 19h Atocha-Cibeles-Plaza España. 
https://t.co/QGYCgb93tC",FeminismosMad,28150,0,26,31,0,2794.0,es
['8M2023'],2023-03-07 19:58:04+00:00,"Nos han retenido la policía en esquina Tribulete con Mesón de Paredes.  Necesitamos apoyo. 

#8M2023",FeminismosMad,28150,7,57,67,1,14141.0,es
['8M2023'],2023-03-07 18:54:13+00:00,"Para el turno de tarde. 
Habemus himno feminista para el #8M2023. Lo han hecho unas artistazas en tiempo record. 
También lo puede escuchar en spoti: https://t.co/LjIKTvaEvn

https://t.co/QGYCgb8vE4",FeminismosMad,28150,1,18,53,1,4235.0,es
['8M2023'],2023-03-07 16:55:01+00:00,"Porque las violencias machistas no cesan. Ni el racismo ni la justicia patriarcal. No encontramos motivos para quedarnos en casa.
 
Mañana, #8M2023 salimos a tomar las calles de nuevo. https://t.co/xLG5cimnbL",FeminismosMad,28150,17,66,111,1,9570.0,es
['8M2023'],2023-03-07 11:54:24+00:00,"🟣HIMNO FEMINISTA 2023
SOMOS EL GRITO NECESARIO

Ya está aqui. Os presentamos el temazo que marcará el ritmo de este #8M2023 🔥

Lo podeis encontrar también en Spotify: 
https://t.co/vpRAmJNktE

https://t.co/QGYCgb8vE4",FeminismosMad,28150,5,54,93,5,7183.0,es
['8M2023'],2023-03-07 10:06:31+00:00,"Las vecinas de los barrios salieron de paseo este pasado domingo para teñir las calles de morado y recordar, que desde la alegria y el apoyo mutuo, también se puede construir un futuro feminista. 

#8M2023",FeminismosMad,28150,0,8,24,1,2083.0,es
"['SeñorasAntisistema', '8M2023']",2023-03-07 09:38:52+00:00,Las #SeñorasAntisistema se unen este #8M2023 para desbordar Madrid de nuevo 💜,FeminismosMad,28150,2,18,35,1,1993.0,es
['8M2023'],2023-03-07 08:57:50+00:00,"Una compañera iraní de la Comisión 8M nos cuenta cómo es ser mujer o disidencia en Irán. Por ella y las iranís en lucha también salimos mañana #8M2023.

⏰ A las 19h
📍Atocha-Cibeles-Plaza España https://t.co/SQjjJtD6oI",FeminismosMad,28150,15,35,83,5,6481.0,es
"['8M2023', '8M2023']",2023-03-07 07:09:53+00:00,"Buenos días. ¡Queda solo un dia para el #8M2023! 
Sabemos que estais deseosas de escuchar el 🎵🎶himno feminista🎶 de este #8M2023. Paciencia. Quedan 4 horas. https://t.co/IpjOpkF9r0",FeminismosMad,28150,6,14,35,1,1787.0,es
['8M2023'],2023-03-06 21:37:54+00:00,"Mari Isabel Diaz Lago lo tiene muy claro. El #8M2023 a las 19h de Arocha-Cibeles-Plaza España

https://t.co/T8q2VDXjcL",FeminismosMad,28150,0,2,7,0,892.0,es
['8M2023'],2023-03-06 15:47:01+00:00,"Este #8M2023 exigimos nuestras reivindicaciones
¡No te quedes en casa!
🕰️A las 19:00h.
👣Atocha-Cibeles-Pza.España https://t.co/psDxQawooP",FeminismosMad,28150,4,49,76,2,7481.0,es
['8M2023'],2023-03-06 13:23:00+00:00,"Tenemos 1000 motivos para ir juntas a la mani este #8M2023
¿Cuál es el tuyo?
Os esperamos 
⏰A las 19:00h
📍Atocha-Cibeles-Pza.España https://t.co/4Iv2FyGv7z",FeminismosMad,28150,52,60,133,12,22999.0,es
['8M2023'],2023-03-06 12:05:47+00:00,Una compañera afgana nos cuenta la realidad de las mujeres en su país. Este #8M2023 también salimos a las calle por las que no pueden hacerlo. https://t.co/MQwj8NZPsX,FeminismosMad,28150,8,40,98,3,6899.0,es
['8M2023'],2023-03-06 10:10:22+00:00,"🟣ULTIMA HORA🟣

Anunciamos que mañana será el estreno mundial del himno feminista para este #8M2023. 

Os dejamos unos segundos para ir soltando las caderas 🎶🎵🎶🎵 https://t.co/lVYpknGtvR",FeminismosMad,28150,12,135,320,14,27949.0,es
['8M2023'],2023-03-05 12:19:45+00:00,"¿Os hemos hablado ya de la batukada de 500 mujeres?

Si, si, 500 mujeres han montado una batukada feminista para este #8M2023. Van a hacer temblar los pilares del patriarcado. 

🥁🪘🥁🪘 https://t.co/Kj6FwE7Y2a",FeminismosMad,28150,0,14,58,3,2511.0,es
['8M2023'],2023-03-05 11:29:39+00:00,"No queremos poneros nerviosas, pero tenemos una sorpresa...

🎶🎵¡Tenemos himno feminista para este #8M2023! 🎵🎶

Varias artistas han hecho un temazo. Un temazo increible💜 

Os vamos contando... https://t.co/HzOKo566RZ",FeminismosMad,28150,2,13,58,0,2423.0,es
['8M2023'],2023-03-05 10:05:32+00:00,"Motivos sobran. 
¿Cuáles son lo tuyos?

Las feministas volvemos a las calles este #8M2023

⏰A las 19h.
📍Atocha-Cibeles- Plaza España https://t.co/YnQEwAtfyy",FeminismosMad,28150,1,53,107,7,8120.0,es
['SonorasyRevueltas'],2023-03-07 07:52:24+00:00,"🎙️¿A qué suena una radio feminista?

💜¡Vuelve #SonorasyRevueltas la radio del 8M!

🙌🏾Venimos cargadas de sorpresas para calentar motores justo antes de la mani. Mañana 8 de marzo, desde las 11h hasta las 18h, estaremos emitiendo en rigurosos directo. https://t.co/z61550qngl",FeminismosMad,28149,3,34,65,2,5250.0,es
['SeñorasAntisitema'],2023-03-06 15:01:38+00:00,🔥El 8 de Marzo es el día de todas y de todes las que ponen el cuerpo para garantizar condiciones de vida digna. De las y les que se organizan ante la adversidad de un sistema que nos abandona. Y por eso somos #SeñorasAntisitema. https://t.co/ETgXoeQdhj,FeminismosMad,28149,1,9,17,1,1381.0,es
"['InternationalWomensDay', 'DiaInternacionalDeLaMujer']",2023-03-08 14:17:08+00:00,A todas mis hermanas y mujeres triple M… Feliz día!! #InternationalWomensDay  #DiaInternacionalDeLaMujer,shakira,53918915,1104,4975,65978,274,2696067.0,es
['8M2023'],2023-03-08 11:20:00+00:00,"Desde PACMA queremos rendir hoy con las palabras de @yolanda_morpe un especial homenaje a las mujeres activistas que se dejan la piel cada día por los animales y por el medio ambiente. Ellas impulsan este movimiento imparable. 

Gracias por hacer que la sociedad avance 💜 #8M2023 https://t.co/1ZYL6B6CB8",PartidoPACMA,219581,25,77,213,1,18639.0,es
['8M2023'],2023-03-08 08:10:00+00:00,"✊ ¡Ni oprimidas ni opresoras!

Luchamos por un feminismo antiespecista, de todas y para todas, sin distinciones 💜 #8M2023 https://t.co/R5yupn1RrK",PartidoPACMA,219581,2058,517,1423,2632,2335663.0,es
['8M'],2023-03-07 18:22:17+00:00,mañana es 8 de marzo y yo veo a mi ex muy tranquilo #8M https://t.co/lVbXsxmRML,barbieguerreroo,9460,353,4011,44938,589,3275178.0,es
"['8Marzo', 'JuliaOtero', 'DiaInternacionalDeLaMujer']",2023-03-06 13:07:19+00:00,"Rocío Carrasco regresa a la televisión con ‘Días de Tele’ en un programa especial por el 8M 

#8Marzo #JuliaOtero #DiaInternacionalDeLaMujer 
https://t.co/HjevVbnFSY",ElHuffPost,588291,2,1,7,0,3868.0,es
"['8M2023', 'DiaDeLasMujeres']",2023-03-09 07:24:00+00:00,"¿Qué significa la bandera del hacha de las feministas que boicotearon el acto de Irene Montero? 

#8M2023 #DiaDeLasMujeres
 https://t.co/Lq0bjnt7hY",ElHuffPost,588291,3,1,0,0,3387.0,es
"['8M2023', 'DiaDeLaMujer']",2023-03-09 02:20:00+00:00,"Isabel Rodríguez publica una foto por el #8M2023  y todo el mundo cae en esta notable (¿y deliberada?) ausencia

#DiaDeLaMujer
https://t.co/njNnyIXuyE",ElHuffPost,588291,0,0,0,0,2344.0,es
"['8M2023', 'DiaDeLasMujeres']",2023-03-09 01:03:57+00:00,"¿Qué significa la bandera del hacha de las feministas que boicotearon el acto de Irene Montero? 

#8M2023 #DiaDeLasMujeres
 https://t.co/Lq0bjntF7w",ElHuffPost,588291,0,0,3,0,2340.0,es
['8M2023'],2023-03-08 22:23:00+00:00,"El feminismo cubre de morado toda España el #8M2023 con una imagen de relativa unidad entre Podemos y PSOE, pese a las discrepancias sociales evidenciadas en varias manifestaciones alternativas.

Por @MILA_fernandez5 @nachogallello y @FdezMMiguel https://t.co/45CC27ODQK",ElHuffPost,588292,0,3,5,0,3939.0,es
['8M2023'],2023-03-08 21:50:33+00:00,"""Lo contrario a feminismo es ignorancia"": las mejores proclamas que deja el #8M2023 
 https://t.co/HCC61yuBgC",ElHuffPost,588292,2,3,19,0,5012.0,es
"['8DeMarzo', '8M2023']",2023-03-08 21:29:11+00:00,Madrid se echa a las calles por el 8M #8DeMarzo #8M2023 https://t.co/vD89NPMja3,ElHuffPost,588292,4,7,32,0,8165.0,es
['8M2023'],2023-03-08 21:05:30+00:00,"La crónica del #8M2023: la división del feminismo se queda en el Congreso y suma en la calle
🖊️@MILA_fernandez5, @nachogallello y @FdezMMiguel 
📹@patodonohoe, @sergiglezbueno y Aurora Pascual https://t.co/45CC27ODQK https://t.co/4Ye4C1so8Z",ElHuffPost,588292,0,5,14,1,5582.0,es
"['8DeMarzo', '8M2023']",2023-03-08 20:17:14+00:00,La manifestación del 8M en Madrid llega a Gran Vía #8DeMarzo #8M2023 https://t.co/TTAa4Nm5WB,ElHuffPost,588292,4,8,37,0,8465.0,es
"['8DeMarzo', '8M2023']",2023-03-08 20:01:29+00:00,"""Soy dominicana, y las tres mariposas que no llegaron a casa son las tres hermanas Mirabal, que fueron asesinadas durante la dictadura de Trujillo (en la República Dominicana), por ir a visitar a sus maridos, que eran presos políticos de la dictadura"" #8DeMarzo #8M2023 https://t.co/XHsjsHsufW",ElHuffPost,588292,2,12,56,1,6894.0,es
"['8DeMarzo', '8M2023']",2023-03-08 19:26:21+00:00,🔴 Sigue en directo la marcha por el 8M en Madrid #8DeMarzo #8M2023 https://t.co/OCbTmBFqb6,ElHuffPost,588292,3,3,15,0,4718.0,es
"['8DeMarzo', '8M2023']",2023-03-08 19:08:53+00:00,El colectivo de mujeres laicas hacen una quema simbólicas de velos #8DeMarzo #8M2023 https://t.co/CqnvA6DbWM,ElHuffPost,588292,5,1,8,1,5034.0,es
"['8DeMarzo', '8M2023']",2023-03-08 18:58:49+00:00,"El colectivo de mujeres laicas originarias de contextos musulmanes hacen una quema simbólicas de velos al tiempo que claman contra los talibanes: ""Talibán, cabrón, el velo es opresión"" #8DeMarzo #8M2023 https://t.co/cMEK9uZjvj",ElHuffPost,588292,5,9,46,3,5991.0,es
['8M2023'],2023-03-08 18:56:00+00:00,"#8M2023: Celebrar, educar y seguir luchando, por @Pilar_Alegria

https://t.co/5lIVuCHIzo",ElHuffPost,588292,0,0,3,0,3251.0,es
"['8DeMarzo', '8M2023']",2023-03-08 18:35:45+00:00,"Irene Montero, Lilith Verstrynge y Ángela Rodríguez 'Pam' en la cabecera de la marcha de Podemos, acompañadas por el grito de ""Sí se puede"" #8DeMarzo #8M2023 https://t.co/TzKGAuKSRQ",ElHuffPost,588292,25,14,49,2,15335.0,es
"['8DeMarzo', '8M2023']",2023-03-08 18:27:36+00:00,"Asistente de la manifestación abolicionista: ""Las personas trans tienen un día para luchar, que es el día del orgullo LGTBI. Apoyo mucho su causa, pero creo que el 8M no es su día. Como mitad de población nos merecemos un día y que no nos lo roben"" #8DeMarzo #8M2023 https://t.co/KJQzvNalye",ElHuffPost,588292,347,412,1587,797,777875.0,es
"['8DeMarzo', '8M2023']",2023-03-08 18:24:13+00:00,"Una asistente en la manifestación abolicionista: ""Esta es la manifestación que tiene en cuenta el sexo y que tiene las bases del corpus teórico del feminismo, la que realmente representa el feminismo"" #8DeMarzo #8M2023 https://t.co/aazxwyBGkj",ElHuffPost,588292,14,3,21,0,19726.0,es
['8M2023'],2023-03-08 18:05:24+00:00,"El #8M2023, en directo https://t.co/awaYFakR6F https://t.co/Ot6H1n80sm",ElHuffPost,588292,0,1,5,0,3747.0,es
"['8DeMarzo', '8M2023']",2023-03-08 17:59:32+00:00,🔴 Sigue en directo la marcha por el 8M en Madrid #8DeMarzo #8M2023 https://t.co/OCbTmBFqb6,ElHuffPost,588292,0,3,4,0,3211.0,es
"['8DeMarzo', '8M2023']",2023-03-08 17:57:07+00:00,"Otra de las pancartas de la manifestación abolicionista, acompañada con lemas contra las personas trans. ""Ser mujer no es un sentimiento"", corean #8DeMarzo #8M2023 https://t.co/lvv2dBeoJB",ElHuffPost,588292,2,2,4,0,5372.0,es
"['8DeMarzo', '8M2023']",2023-03-08 17:56:15+00:00,"Vista elevada de la manifestación abolicionista convocada por la Plataforma Feminista de Madrid, que reúne a centenares de personas #8DeMarzo #8M2023 https://t.co/pPvRa8pr97",ElHuffPost,588292,4,13,14,0,6899.0,es
['8M2023'],2023-03-08 10:10:09+00:00,"Mujeres musulmanas alzan la voz en el #8M2023: ""Antes nos llenábamos la boca diciendo que éramos feministas y ahora nos retractamos"". Por @javierescarting  https://t.co/32hLYeLqJf",ElHuffPost,588289,0,6,9,1,2729.0,es
"['8M2023', 'DiaDeLaMujer']",2023-03-08 06:12:05+00:00,"Salarios, roles, pensiones y otros datos que muestran la desigualdad de género en España, por @nachogallello

#8M2023 #DiaDeLaMujer
https://t.co/p5PXMDQaDw",ElHuffPost,588283,3,5,8,0,3752.0,es
['8M2023'],2023-03-08 05:35:51+00:00,"#8M2023: Celebrar, educar y seguir luchando, por @Pilar_Alegria

https://t.co/5lIVuCHIzo",ElHuffPost,588283,0,1,9,0,3554.0,es
['8M2023'],2023-03-08 05:19:57+00:00,"EN PORTADA

Dividido social y políticamente: así llega el feminismo al #8M2023. Por @Pablo__Machuca 

https://t.co/ySfxqPWHxm https://t.co/w950xURegu",ElHuffPost,588283,0,0,3,1,3448.0,es
['8M2023'],2023-03-07 04:40:00+00:00,Rocío Carrasco regresa a la televisión con ‘Días de Tele’ en un programa especial por el #8M2023 https://t.co/HjevVbodIw,ElHuffPost,588282,0,0,4,0,3090.0,es
['8M'],2023-03-08 09:23:00+00:00,"Día de la Mujer: las diez películas feministas que ver en Netflix, HBO, Prime Video, Movistar+... para el 8 de marzo y para el resto del año. Dale al play de la mano de @cristivaldi #8M

https://t.co/1Sbg4nXmML",ElHuffPost,588238,0,2,3,0,2398.0,es
['8M'],2023-03-08 09:16:00+00:00,"8 canciones feministas para el Día de la Mujer. La selección de @AnaRoc23 para este #8M

https://t.co/A1pxCxMVjD",ElHuffPost,588238,0,1,2,0,2381.0,es
"['DiaDeLaMujer', '8M']",2023-03-08 01:20:00+00:00,"Cataluña ofrecerá productos menstruales reutilizables gratuitos. 

El plan busca llegar a 1,8 millones de personas, ha indicado la Generalitat.

#DiaDeLaMujer #8M

https://t.co/GOceyHiviU",ElHuffPost,588240,0,2,3,0,2229.0,es
['8DeMarzo'],2023-03-08 19:15:41+00:00,La azafata de 'La Ruleta de la Suerte' hace este alegato por el #8DeMarzo y se acuerda de Sandra Barneda. Vía @eltelevisero https://t.co/TrG86QcgTQ,ElHuffPost,588242,0,2,6,0,4539.0,es
